동,거래월,아파트명,전용면적,층수,건설년도,거래금액
중동,7,덕유마을(주공4),59.98,5,1996,30000
중동,7,한라마을(주공3),58.14,13,1996,29900
중동,7,그린타운(우성1),101.52,15,1993,53700
중동,7,포도마을(삼보),59.955,17,1994,43750
중동,7,중흥마을(주공),58.71,20,1995,37300
중동,7,설악마을(주공),49.8,11,1993,23000
중동,7,보람마을(아주),84.94,7,1995,44500
중동,7,미리내마을(롯데2),64.08,3,1993,38900
중동,7,미리내마을(롯데2),64.08,14,1993,39800
중동,7,금강마을(주공),42.66,4,1994,22800
중동,7,프라움시티,24.8,7,2011,13000
중동,7,한라마을(주공3),59.56,3,1996,27100
중동,7,한라마을(주공3),58.14,2,1996,27800
중동,7,한라마을(주공2),41.85,4,1995,19500
중동,7,포도마을(뉴서울),131.571,2,1993,67000
중동,7,은하마을(주공1),39.87,8,1995,21400
중동,7,설악마을(주공),44.1,2,1993,19500
중동,7,복사골(시영),56.58,7,1992,27400
중동,7,보람마을(아주),84.94,4,1995,51800
중동,7,보람마을(동남),59.94,9,1995,38400
중동,7,보람마을(동남),84.94,11,1995,48500
중동,7,미리내마을(동성),84.6,3,1993,45000
중동,7,금강마을(주공),41.85,7,1994,24000
중동,7,무지개마을(동신),84.6,14,1993,42000
중동,7,동원(816-0),45.39,4,1982,18500
중동,7,현대(772-2),43.47,4,1984,16000
중동,7,포도마을(삼보),84.855,9,1994,48700
중동,7,보람마을(아주),59.94,9,1995,38450
중동,7,보람마을(아주),59.94,8,1995,42000
중동,7,그린타운(한양),101.95,15,1994,49700
중동,7,팰리스카운티,59.9798,16,2009,51000
중동,7,덕유마을(주공4),59.98,13,1996,33500
중동,7,그린타운(우성1),128.94,23,1993,58500
중동,7,금강마을(주공),51.66,15,1994,23500
중동,7,부천 중동 스타팰리움,59.75,12,2017,41650
중동,7,래미안 부천 중동,84.98,10,2015,82000
중동,7,팰리스카운티,84.989,6,2009,59970
중동,7,미리내마을(롯데1),33.54,10,1993,18800
중동,7,은하마을(주공1),59.76,19,1995,36800
중동,7,설악마을(주공),49.8,7,1993,24500
중동,7,덕유마을(주공3),58.74,5,1996,31300
중동,7,리첸시아중동,117.38,7,2012,84000
중동,7,은하마을(주공2),58.74,9,1995,39500
중동,7,한라마을(주공3),59.56,14,1996,28700
중동,7,연화마을(건영),76.32,6,1994,35000
중동,7,꿈마을(한진),81.48,1,1994,44200
중동,7,덕유마을(주공4),59.98,24,1996,32500
중동,7,중흥마을(주공),37.67,13,1995,20500
중동,7,복사골(시영),56.58,1,1992,24000
중동,7,미리내마을(롯데2),64.08,4,1993,39500
중동,7,설악마을(주공),49.8,14,1993,24000
중동,7,은하마을(주공2),47.4,5,1995,29500
중동,7,한라마을(주공3),58.14,4,1996,29900
중동,7,한라마을(주공3),58.14,11,1996,30900
중동,7,한라마을(주공2),41.85,15,1995,20200
중동,7,중흥마을(두산),134.07,7,1993,66000
중동,7,중흥마을(두산),134.07,20,1993,69000
중동,7,연화마을(건영),76.32,10,1994,35600
중동,7,꿈마을(서안),59.94,10,1994,40500
중동,7,덕유마을(주공2),45,11,1996,22000
중동,7,한라마을(주공2),41.85,4,1995,18800
중동,7,은하마을(주공1),49.69,10,1995,27800
중동,7,은하마을(주공1),49.69,10,1995,30800
중동,7,설악마을(주공),44.1,9,1993,18800
중동,7,미리내마을(롯데2),84.99,4,1993,50000
중동,7,미리내마을(동성),84.6,7,1993,49000
중동,7,미리내마을(금호),41.85,9,1994,26000
중동,7,무지개마을(LG),84.9,8,1993,45800
중동,7,꿈마을(서안),84.96,17,1994,50000
중동,7,한라마을(주공3),59.93,8,1996,32100
중동,7,한라마을(주공2),41.85,5,1995,20000
중동,7,한라마을(주공2),49.77,2,1995,27000
중동,7,보람마을(아주),84.94,16,1995,53000
중동,7,덕유마을(주공3),58.74,12,1996,34800
중동,7,그린타운(금호),101.97,14,1993,52000
중동,7,래미안 부천 중동,59.98,12,2015,62000
중동,7,프라움시티,24.47,7,2011,15000
중동,7,연화마을(대원),127.06,19,1995,53500
중동,7,설악마을(주공),49.8,12,1993,24000
중동,7,무지개마을(LG),84.9,15,1993,42200
중동,7,금강마을(주공),51.66,13,1994,30800
중동,7,금강마을(주공),51.66,11,1994,32000
중동,7,꿈마을(건영),85,2,1994,47500
중동,7,리첸시아중동,190.36,64,2012,250000
중동,7,"위브더스테이트(601,602,603동)",84.96,6,2006,60900
중동,7,뉴월드하이빌,82.53,3,2004,24000
중동,7,한라마을(주공2),41.85,4,1995,18500
중동,7,중흥마을(주공),58.71,5,1995,34000
중동,7,연화마을(쌍용),84.86,4,1994,48000
중동,7,설악마을(주공),49.8,10,1993,25450
중동,7,보람마을(아주),84.94,13,1995,45000
중동,7,미리내마을(금호),41.85,11,1994,24000
중동,7,무지개마을(동신),59.49,3,1993,37000
중동,7,덕유마을(주공3),58.74,21,1996,34800
중동,7,한라마을(주공3),58.14,8,1996,28600
중동,7,미리내마을(한신),41.85,13,1994,24900
중동,7,미리내마을(동성),52.88,3,1993,29900
중동,7,덕유마을(주공3),39.48,2,1996,18500
중동,7,꿈마을(삼환),81.48,10,1994,53200
중동,7,팰리스카운티,84.989,18,2009,67850
중동,7,은하마을(주공2),47.4,3,1995,27700
중동,7,중흥마을(신동아),101.88,8,1993,57000
중동,7,꿈마을(한진),134.46,3,1994,57500
중동,7,보람마을(아주),59.94,1,1995,37800
중동,7,부천 중동 스타팰리움,69.8876,9,2017,45600
중동,7,팰리스카운티,84.989,9,2009,59800
중동,7,"위브더스테이트(801,802,803동)",84.96,11,2006,59750
중동,7,보람마을(동남),84.94,13,1995,45500
중동,7,그린타운(우성2),84.96,10,1994,49000
중동,7,한라마을(주공3),39.99,1,1996,17100
중동,7,그린타운(우성1),167.835,19,1993,59000
중동,7,한라마을(주공2),41.85,6,1995,19600
중동,7,미리내마을(롯데2),71.56,1,1993,41000
중동,7,미리내마을(동성),84.6,5,1993,47000
중동,7,무지개마을(동신),84.6,5,1993,43800
중동,7,금강마을(주공),51.66,7,1994,28900
중동,7,금강마을(주공),51.66,13,1994,29000
중동,7,그린타운(삼성),173.865,11,1993,64500
중동,7,은하마을(주공2),47.4,11,1995,30000
중동,7,한라마을(주공2),41.85,14,1995,20000
중동,7,중흥마을(주공),37.67,12,1995,18800
중동,7,설악마을(주공),44.1,12,1993,19300
중동,7,미리내마을(한양),41.09,3,1994,20970
중동,7,그린타운(한신),133.12,3,1993,55000
중동,7,부천 중동 스타팰리움,69.6389,19,2017,48000
중동,7,프라움시티,24.47,10,2011,13400
중동,7,덕유마을(주공4),59.98,25,1996,28500
중동,7,한라마을(주공3),58.14,14,1996,29900
중동,7,한라마을(주공2),41.85,15,1995,17800
중동,7,한라마을(주공2),41.85,14,1995,18800
중동,7,포도마을(영남),84.855,13,1994,58000
중동,7,포도마을(삼보),59.955,3,1994,40300
중동,7,중동대림,84.93,9,2000,49000
중동,7,은하마을(효성),134.07,4,1994,68000
중동,7,은하마을(쌍용),134.07,15,1994,73000
중동,7,복사골(시영),56.58,15,1992,27000
중동,7,복사골,41.01,4,1987,12800
중동,7,꿈마을(서안),133.92,18,1994,56700
중동,7,금강마을(주공),42.75,25,1994,23500
중동,7,그린타운(우성2),84.96,2,1994,47800
중동,7,부천 중동 해링턴플레이스,59.9348,5,2019,52000
중동,7,래미안 부천 중동,70,5,2015,71000
중동,7,리첸시아중동,140.61,50,2012,122000
중동,7,한라마을(주공3),59.56,9,1996,29500
중동,7,은하마을(동부),134.67,9,1993,69500
중동,7,연화마을(대원),127.06,17,1995,56800
중동,7,보람마을(동남),59.94,7,1995,39500
중동,7,미리내마을(롯데2),64.08,7,1993,40600
중동,7,금강마을(주공),42.75,9,1994,26000
중동,7,그린타운(금호),101.97,15,1993,50000
중동,7,팰리스카운티,132.6054,25,2009,79000
중동,7,팰리스카운티,59.9798,12,2009,50300
중동,7,팰리스카운티,84.989,4,2009,65000
중동,7,포도마을(삼보),84.855,19,1994,49000
중동,7,중흥마을(주공),58.71,12,1995,29500
중동,7,설악마을(주공),49.8,5,1993,24500
중동,7,무지개마을(LG),84.9,7,1993,44900
중동,7,동원(805-6),49.12,2,1982,22800
중동,7,덕유마을(주공3),58.74,12,1996,29800
중동,7,그린타운(금호),164.9,7,1993,59800
춘의동,7,하나리아벨,83.792,9,2005,36000
춘의동,7,KD타워,47.99,6,2019,32000
춘의동,7,아태리치빌,80.8947,9,2004,34800
춘의동,7,광성,82.23,4,1994,26200
춘의동,7,하나리아벨,67.976,11,2005,31000
춘의동,7,하나리아벨,67.976,1,2005,29700
춘의동,7,춘의동우민늘사랑,63.4692,11,2004,37800
춘의동,7,춘의동우민늘사랑,54.0884,1,2004,28300
고강동,8,동문미도(327-7),51.3,1,1989,14500
고강동,8,서원,66.96,3,1986,27000
고강동,8,건우,48.9,3,1986,19000
고강동,8,인성,56.61,3,1986,18500
고강동,8,동광모닝스카이1차,84.98,10,2007,44500
고강동,8,동광모닝스카이1차,84.98,3,2007,42800
고강동,8,동문미도(327-7),51.3,5,1989,12200
고강동,8,부촌2차,38.27,5,1988,14500
고강동,8,삼두,44.91,5,1986,14200
고강동,8,천경(372-2),55.3,5,1988,17000
고강동,8,삼우(389-1),42.03,1,1987,15000
고강동,8,대진,42.84,5,1991,10100
고강동,8,장미,62.82,5,1986,16000
고강동,8,동원(364),42.34,3,1989,8000
고강동,8,고강1차,44.73,1,1985,11200
고강동,8,건우,48.18,5,1986,17400
고강동,8,동문미도(327-7),59.4,1,1989,16000
고강동,8,장미,62.82,5,1986,15000
고강동,8,동원(364),42.34,5,1989,11800
괴안동,8,현대2차,51.37,4,1989,23000
괴안동,8,신일해피트리,59.64,13,2005,32600
괴안동,8,삼익세라믹,56.67,10,1988,22500
괴안동,8,"한아름1차(가,나동)",34.83,5,1983,13000
괴안동,8,풍원,91.05,4,2005,34000
괴안동,8,역곡하이뷰,77.13,9,2005,30000
괴안동,8,삼익3차,84.93,5,1990,35300
괴안동,8,삼익3차,70.41,8,1990,27900
괴안동,8,풍원,82.63,4,2005,31500
괴안동,8,대진,53.19,5,1987,24400
괴안동,8,한양,81.63,1,2004,32000
괴안동,8,삼익세라믹,42.93,5,1988,17300
괴안동,8,덕림현대,49.2,4,1987,16000
괴안동,8,남향,77.33,7,2007,31000
괴안동,8,염광,52.33,7,1989,16500
괴안동,8,괴안동금광포란재,84.1963,2,2006,32700
괴안동,8,현대5차,51.45,2,1989,18000
괴안동,8,청암(91-1)C동,50.76,3,1987,15000
괴안동,8,현대1차,40.57,1,1989,20000
괴안동,8,청암(91-2),56.61,5,1987,25000
괴안동,8,거산,55.26,2,1992,23000
괴안동,8,삼익3차,84.93,11,1990,36850
괴안동,8,한아름5차,49.5,2,1988,17500
괴안동,8,국경,39.36,5,1988,13000
괴안동,8,신일해피트리,69.72,6,2005,36000
괴안동,8,아주,59.115,2,1995,29800
괴안동,8,염광,69.52,9,1989,23000
괴안동,8,염광,52.33,2,1989,17300
괴안동,8,덕림현대,49.2,5,1987,15500
괴안동,8,삼익3차,56.67,1,1990,23000
괴안동,8,삼익3차,56.67,9,1990,24500
괴안동,8,염광,52.33,5,1989,19000
괴안동,8,삼익3차,56.67,1,1990,23000
내동,8,계남랑데뷰,58.43,4,2017,29700
내동,8,신영,51,1,1990,12800
내동,8,한일코지세상 A동,67.8,6,2017,30000
내동,8,신영,51,4,1990,12500
내동,8,함태스위트빌,58.78,12,2006,23600
도당동,8,경원아인스타워,77.88,11,2019,41500
도당동,8,복사골2차,56.43,2,1991,16000
범박동,8,범박휴먼시아2단지,84.44,14,2011,51500
범박동,8,부천 범박 힐스테이트1단지,59.95,4,2004,40500
범박동,8,부천 범박 힐스테이트1단지,59.95,6,2004,42800
범박동,8,부천범박힐스테이트 4단지,99.61,8,2003,52700
범박동,8,부천 범박 힐스테이트1단지,122.8,10,2004,56500
범박동,8,범박휴먼시아2단지,84.67,9,2011,49000
범박동,8,부천범박힐스테이트 6단지,84.39,8,2003,47000
범박동,8,부천 범박 힐스테이트1단지,59.95,19,2004,43000
범박동,8,부천범박힐스테이트5단지,140.94,18,2003,66500
범박동,8,부천범박힐스테이트3단지,98.26,5,2004,52000
범박동,8,부천범박힐스테이트 4단지,99.61,25,2003,52500
범박동,8,부천범박힐스테이트 4단지,84.39,19,2003,50300
범박동,8,부천범박힐스테이트3단지,84.92,11,2004,50000
범박동,8,부천범박힐스테이트5단지,122.8,2,2003,57500
범박동,8,부천범박힐스테이트3단지,98.26,8,2004,52400
범박동,8,부천범박힐스테이트 4단지,99.61,17,2003,53000
범박동,8,부천범박힐스테이트3단지,98.26,23,2004,59680
범박동,8,부천범박힐스테이트5단지,122.8,20,2003,59100
범박동,8,부천범박힐스테이트3단지,84.92,10,2004,49000
범박동,8,부천 범박 힐스테이트1단지,59.95,23,2004,43200
범박동,8,부천범박힐스테이트5단지,122.8,20,2003,59400
범박동,8,부천범박힐스테이트3단지,84.92,20,2004,46000
범박동,8,부천범박힐스테이트5단지,122.8,7,2003,58800
범박동,8,부천범박힐스테이트 6단지,70.4,16,2003,42950
범박동,8,범박휴먼시아2단지,84.67,3,2011,51000
범박동,8,범박휴먼시아2단지,84.67,2,2011,49700
범박동,8,부천범박힐스테이트 4단지,84.39,9,2003,49900
범박동,8,부천범박힐스테이트5단지,140.94,10,2003,67000
범박동,8,다청림,83.52,8,2010,29600
범박동,8,부천범박힐스테이트 4단지,99.61,14,2003,56900
범박동,8,부천범박힐스테이트 4단지,84.39,7,2003,48000
범박동,8,부천범박힐스테이트3단지,98.26,8,2004,53300
삼정동,8,e-좋은아침,58.31,5,2007,24700
상동,8,다정한마을(삼성),84.935,8,2002,58000
상동,8,반달마을(극동신라),41.44,12,1994,20500
상동,8,라일락마을(신성미소지움),59.881,9,2002,48500
상동,8,WITHUSVILL,84.94,20,2008,36300
상동,8,코오롱이데아폴리스,115.82,14,2007,48800
상동,8,백송마을(동남디아망),83.84,16,2002,59800
상동,8,반달마을(선경),50.03,4,1993,22500
상동,8,"사랑마을(벽산,선경,삼익)",101.88,8,1994,52000
상동,8,진달래마을(대림),84.953,9,2002,63000
상동,8,하얀마을아이파크,101.827,5,2002,68500
상동,8,하얀마을아이파크,101.827,8,2002,72000
상동,8,대신스카이빌,54.79,8,2003,20000
상동,8,대신스카이빌,59.93,4,2003,23700
상동,8,다정한마을(주공),84.8,4,2002,49700
상동,8,다정한마을(삼성),84.935,6,2002,49900
상동,8,한아름마을(동원),84.97,19,1995,38500
상동,8,비잔티움상동,136.26,12,2007,60000
상동,8,반달마을(건영),59.84,18,1993,31200
상동,8,"한아름마을(현대,라이프)",59.4,4,1993,27900
상동,8,반달마을(선경),59.28,9,1993,28800
상동,8,반달마을(극동신라),84.91,7,1994,47500
상동,8,"한아름마을(삼환,동아,동성)",84.87,3,1994,44800
상동,8,백송마을(엘지에스케이),98.9986,3,2002,71500
상동,8,다정한마을(삼성),84.935,11,2002,57900
상동,8,반달마을(극동신라),41.44,16,1994,20000
상동,8,스타팰리스2,75.6,6,2004,26600
상동,8,라일락마을(신성미소지움),59.962,12,2002,51000
상동,8,라일락마을(신성미소지움),59.881,25,2002,50000
상동,8,행복한마을(한양),84,15,2002,64000
상동,8,행복한마을(금호),84.87,20,2002,69000
상동,8,진달래마을(효성),84.98,3,2002,63800
상동,8,한아름마을(동원),84.97,4,1995,49500
상동,8,반달마을(삼익),82.9,7,1993,41800
상동,8,라일락마을(경남아너스빌),84.8,13,2002,57500
상동,8,"한아름마을(현대,라이프)",59.58,11,1993,29000
상동,8,한아름마을(한국),59.1,6,1996,33100
상동,8,백송마을(풍림아이원),59.997,6,2002,43000
상동,8,라일락마을(서해),112.155,6,2002,82500
상동,8,진달래마을(효성),84.98,17,2002,69000
상동,8,다정한마을(삼성),84.935,16,2002,54900
상동,8,다정한마을(금강),84.986,17,2003,58900
상동,8,백송마을(엘지에스케이),126.3118,9,2002,83500
상동,8,진달래마을(대림),84.953,8,2002,62000
상동,8,진달래마을(대림),84.953,11,2002,63500
상동,8,한아름마을(한국),59.1,20,1996,33800
상동,8,"한아름마을(삼환,동아,동성)",84.87,4,1994,42850
상동,8,반달마을(극동신라),41.44,11,1994,19700
상동,8,비잔티움상동,122.24,20,2007,60000
상동,8,라일락마을(신성미소지움),59.881,24,2002,47500
상동,8,행복한마을(금호),84.87,3,2002,65200
상동,8,백송마을(엘지에스케이),126.3118,8,2002,82800
상동,8,반달마을(삼익),58.98,14,1993,31500
상동,8,반달마을(극동신라),84.91,22,1994,48000
상동,8,진달래마을(대우),155.8337,7,2002,89000
상동,8,하얀마을아이파크,101.827,14,2002,72000
상동,8,사랑마을(청구),134.805,8,1993,55000
상동,8,반달마을(극동신라),59.76,17,1994,33600
상동,8,반달마을(선경),59.92,8,1993,28500
상동,8,백송마을(동남디아망),83.84,7,2002,60500
상동,8,윌타운,38.7,9,2002,8650
상동,8,하얀마을아이파크,134.462,13,2002,82000
상동,8,반달마을(삼익),58.98,8,1993,32000
상동,8,다정한마을(금강),84.986,6,2003,58800
상동,8,"한아름마을(삼환,동아,동성)",84.87,8,1994,48500
상동,8,반달마을(극동신라),84.91,9,1994,47600
상동,8,진달래마을(대우),155.8337,19,2002,89500
상동,8,다정한마을(쌍용),101.703,5,2003,69000
상동,8,반달마을(삼익),82.9,13,1993,45700
상동,8,"사랑마을(벽산,선경,삼익)",156.15,8,1994,59000
상동,8,"사랑마을(벽산,선경,삼익)",134.91,16,1994,53800
상동,8,반달마을(건영),55.73,17,1993,28000
상동,8,리파인빌,84.24,18,2004,34100
상동,8,반달마을(선경),50.03,16,1993,24800
상동,8,반달마을(극동신라),59.76,18,1994,35100
상동,8,"사랑마을(벽산,선경,삼익)",114.3,4,1994,57000
상동,8,백송마을(동남디아망),84.48,8,2002,60800
상동,8,윌타운,34.4,13,2002,7350
상동,8,라일락마을(신성미소지움),59.962,1,2002,44500
상동,8,"한아름마을(삼환,동아,동성)",84.87,3,1994,44000
상동,8,라일락마을(경남아너스빌),84.8,6,2002,57000
소사본동,8,주공,37.67,10,1995,16700
소사본동,8,주공,59.45,14,2006,38000
소사본동,8,한신,41.295,7,1984,15900
소사본동,8,한신,41.295,4,1984,16000
소사본동,8,풍림,84.77,3,1996,33000
소사본동,8,성지,72.89,7,1988,26000
소사본동,8,부천소사역푸르지오,122.8644,13,2012,82500
소사본동,8,주공뜨란채,84.85,16,2006,52000
소사본동,8,소사에스케이뷰,84.9841,9,2004,50500
소사본동,8,훼미리아파트,48.25,3,2019,33300
소사본동,8,소사에스케이뷰,84.9841,11,2004,50900
소사본동,8,소사에스케이뷰,84.9841,14,2004,53000
소사본동,8,한신,41.295,5,1984,15800
소사본동,8,소사에스케이뷰,84.9841,9,2004,50800
소사본동,8,양우파크타운(내안愛),84.845,18,2003,41000
소사본동,8,성지,80.08,10,1988,30000
소사본동,8,에코파인,65.92,13,2018,35700
소사본동,8,알베로하우스,42.5,8,2016,20000
소사본동,8,주공뜨란채,84.85,18,2006,54500
소사본동,8,주공,58.14,9,1995,25500
소사본동,8,한신,64.335,10,1984,25800
소사본동,8,소사에스케이뷰,84.9841,20,2004,51000
소사본동,8,주공,58.14,8,1995,27000
소사본동,8,진양,39.12,5,1988,13500
소사본동,8,풍림,84.77,7,1996,35000
소사본동,8,주공,58.14,11,1995,24000
소사본동,8,주공뜨란채,75.54,2,2006,42000
소사본동,8,한신,41.295,11,1984,16000
소사본동,8,에스제이로얄팰리스아파트,67.3,14,2019,36500
소사본동,8,주공,58.14,7,1995,24400
소사본동,8,주공,58.14,4,1995,25000
소사본동,8,주공,58.14,5,1995,26000
소사본동,8,주공,58.14,11,1995,26600
소사본동,8,풍림,84.77,16,1996,32200
소사본동,8,한울펠리스B,62.74,5,2016,30700
소사본동,8,부천소사역푸르지오,84.9407,12,2012,74700
소사본동,8,주공,58.14,6,1995,26200
소사본동,8,소사에스케이뷰,84.9841,17,2004,52800
소사본동,8,에코파인,72.36,18,2018,39000
소사본동,8,소사에스케이뷰,84.9841,8,2004,53500
소사본동,8,주공,37.67,8,1995,17900
소사본동,8,대은팰리스뷰,84.38,6,2010,34800
소사본동,8,삼성,101.82,1,1995,40000
소사본동,8,(219-0),63.36,4,2017,25000
소사본동,8,주공뜨란채,84.85,13,2006,49800
소사본동,8,주공,59.45,15,2006,36000
소사본동,8,주공,58.14,10,1995,28000
소사본동,8,풍림,84.77,17,1996,38000
소사본동,8,벨라루체,77.57,2,2018,34600
소사본동,8,주공뜨란채,84.85,17,2006,48800
소사본동,8,소새울KCC스위첸,84.82,6,2012,54700
소사본동,8,훼미리아파트,48.25,2,2019,33000
소사본동,8,세영타워메카,88.344,13,2009,26000
소사본동,8,센트라움,72.29,10,2020,44000
소사본동,8,센트라움,72.29,8,2020,43600
소사본동,8,소새울KCC스위첸,128,6,2012,65000
소사본동,8,두산,134.97,3,1995,47750
소사본동,8,부천소사역푸르지오,84.9779,12,2012,72500
소사본동,8,소사에스케이뷰,84.9841,1,2004,49700
소사본동,8,주공,58.14,3,1995,25000
소사본동,8,성지,80.08,11,1988,28900
소사본동,8,성지,58.89,3,1988,21500
소사본동,8,한신,64.335,7,1984,24000
소사본동,8,한신,64.335,3,1984,23900
소사본동,8,주공,58.14,8,1995,27500
송내동,8,뜨란채주공,59.99,1,2004,28200
송내동,8,뉴서울,59.97,15,1995,31000
송내동,8,동신,58.59,6,1985,23500
송내동,8,송내자이,121.4282,2,2009,54300
송내동,8,푸르지오,84.874,5,2005,54900
송내동,8,푸르지오,84.874,21,2005,54200
송내동,8,현대,50.49,11,1988,20800
송내동,8,송내대우,80.675,15,2001,39000
송내동,8,대원 에코피노,57.192,15,2019,27400
송내동,8,로얄,39,3,1985,14000
송내동,8,부천 우방 유쉘,84.94,10,2010,40000
송내동,8,성호,84.96,4,1995,35000
송내동,8,삼익1,51.67,3,1979,15000
송내동,8,건우1,58.05,3,1984,37800
송내동,8,우성,72.34,4,1990,35100
송내동,8,건우2,53.19,5,1985,21700
송내동,8,송내자이,59.9442,8,2009,45000
송내동,8,뉴서울,59.97,13,1995,30000
송내동,8,JN팰리스,40.76,12,2014,17600
송내동,8,중동푸르지오2차(A단지),59.99,15,2008,48250
송내동,8,동신(331-6),56.76,2,1985,22900
송내동,8,성호,59.98,8,1995,25500
송내동,8,성호,59.98,5,1995,28500
송내동,8,우성,127.22,13,1990,50000
송내동,8,천평대,55.2037,10,2003,19350
송내동,8,송내역 파인 푸르지오 1단지,84.9933,20,2016,72000
송내동,8,로얄,39,5,1985,13000
송내동,8,부천 송내 동양 N'PART ,84.74,10,2010,42000
송내동,8,중동푸르지오2차(A단지),84.99,19,2008,58800
송내동,8,건우3차,43.56,1,1986,14500
송내동,8,송내역 파인 푸르지오 2단지,62.9609,20,2016,59000
송내동,8,중동푸르지오2차(A단지),84.96,19,2008,57000
송내동,8,푸르지오,84.874,18,2005,54800
송내동,8,동신(336-6),69.48,5,1985,41800
송내동,8,중동푸르지오2차(A단지),59.99,8,2008,49500
송내동,8,뉴서울,123.72,19,1995,52600
송내동,8,송내 승윤 노블리안,47.719,10,2020,21000
송내동,8,푸르지오,84.874,5,2005,58000
송내동,8,삼익1,52.26,10,1979,16800
송내동,8,삼익1,39.93,3,1979,15350
송내동,8,뜨란채주공,59.99,6,2004,33500
송내동,8,송내역 파인 푸르지오 2단지,62.9958,10,2016,58200
송내동,8,현대,43.02,7,1988,16800
송내동,8,중동푸르지오2차(B단지),84.96,4,2008,54500
송내동,8,뜨란채주공,51.69,1,2004,24300
송내동,8,현대,50.49,11,1988,19000
송내동,8,중동푸르지오2차(A단지),84.96,10,2008,53500
송내동,8,현대,50.49,4,1988,18900
송내동,8,삼익1,62.64,5,1979,23500
송내동,8,뜨란채주공,51.69,18,2004,28000
송내동,8,청실,62.46,2,1986,19100
송내동,8,삼익1,51.67,6,1979,16400
송내동,8,삼익1,39.93,7,1979,15700
송내동,8,푸르지오,84.874,18,2005,56700
송내동,8,동신,58.59,6,1985,24800
송내동,8,푸르미아,76.96,12,2009,31000
송내동,8,중동푸르지오2차(A단지),84.96,7,2008,55900
송내동,8,중동푸르지오2차(A단지),120.77,6,2008,66500
송내동,8,송내자이,121.4282,7,2009,62000
송내동,8,푸르지오,59.8,2,2005,43750
송내동,8,송내대우,80.675,5,2001,38000
심곡동,8,부천우림필유에듀파크,59.7435,6,2019,42700
심곡동,8,아이원팰리스,68.91,5,2019,43800
심곡동,8,TK 리즈빌,54.31,12,2019,31900
심곡동,8,JN팰리스 A동,45.748,5,2011,18000
심곡동,8,정우펠리스2차,59.9,6,2012,22500
심곡동,8,현대비잔티움,38.79,2,2015,25000
심곡동,8,태승훼미리,59.2908,9,2006,29500
심곡동,8,다솔,58.29,4,2003,21000
심곡동,8,에코스마트3,12.52,17,2014,6300
심곡동,8,일해늘푸른,59.97,7,2001,20900
심곡동,8,하이팰리스,46.99,14,2017,25000
심곡동,8,다온하브,18.98,12,2005,14400
심곡동,8,더파크힐,61.91,5,2019,30900
심곡동,8,KS건영아느칸빌,84.7314,3,2004,29000
심곡본동,8,아남APT,83.89,9,1992,24500
심곡본동,8,아남APT,63.22,9,1992,18000
심곡본동,8,e편한세상 부천심곡,59.97,9,2018,38900
심곡본동,8,롯데APT,60.89,6,1984,22000
심곡본동,8,동도 센트리움,59.92,11,2016,31000
심곡본동,8,롯데APT,60.89,3,1984,22900
심곡본동,8,e편한세상 부천심곡,74.83,7,2018,50000
심곡본동,8,"성주APT(1,2동)",79.93,4,1979,18860
심곡본동,8,"LG비잔티움,SK비잔티움",66.8,8,2016,29800
심곡본동,8,e편한세상 부천심곡,59.99,11,2018,42000
심곡본동,8,e편한세상 부천심곡,59.97,9,2018,39900
심곡본동,8,롯데APT,84.87,1,1984,30500
심곡본동,8,"태경삼익APT(A,B동)",61.8,5,1985,19500
심곡본동,8,더프라임,39.54,5,2011,15200
심곡본동,8,시몬APT,81.66,10,2004,29000
심곡본동,8,보강센트럴빌APT(101동),66.1766,11,2002,28700
심곡본동,8,부천아름다운나날APT,79.3513,1,2005,29700
약대동,8,부천아이파크,59.95,16,2017,51300
약대동,8,부천아이파크,84.6,3,2017,54700
약대동,8,흥립약대,41.31,3,1984,14800
약대동,8,부천아이파크,159.78,13,2017,72000
약대동,8,부천아이파크,84.6,23,2017,59700
약대동,8,부천아이파크,159.78,16,2017,69700
약대동,8,부천위브트레지움1단지,84.98,13,2012,61000
약대동,8,부천위브트레지움1단지,84.98,12,2012,63000
약대동,8,부천아이파크,159.78,20,2017,78500
약대동,8,부천아이파크,84.58,3,2017,56900
약대동,8,흥립약대,44.01,2,1984,14500
약대동,8,부천아이파크,84.48,10,2017,58800
약대동,8,부천아이파크,84.58,6,2017,59600
약대동,8,부천아이파크,84.6,18,2017,59000
약대동,8,부천아이파크,84.6,4,2017,58000
약대동,8,부천위브트레지움2단지,84.98,24,2012,68000
약대동,8,부천아이파크,159.78,15,2017,71000
약대동,8,부천아이파크,59.95,12,2017,52200
약대동,8,부천위브트레지움2단지,84.98,24,2012,68000
약대동,8,부천아이파크,84.6,6,2017,59000
약대동,8,부천위브트레지움2단지,84.98,8,2012,67200
약대동,8,부천아이파크,84.6,10,2017,59700
약대동,8,부천위브트레지움2단지,114.98,7,2012,76250
약대동,8,부천아이파크,159.78,14,2017,70000
약대동,8,부천아이파크,159.78,8,2017,77000
약대동,8,부천아이파크,134.11,2,2017,59800
여월동,8,창우노블리안,73.68,7,2019,38000
여월동,8,여월휴먼시아3단지,84.95,5,2007,69500
여월동,8,여월휴먼시아3단지,84.47,2,2007,65000
여월동,8,영화참마음,84.965,3,2000,32250
여월동,8,리젤펠리스APT,76.07,5,2019,38700
역곡동,8,역곡4차e-편한세상,84.65,13,2005,52800
